age,job,marital,education,default,balance,housing,loan,contact,day_of_week,month,duration,campaign,pdays,previous,poutcome,y
26,7.0,0,3.0,1,12,1,1,1.0,14,6,563,1,181,10,1.0,2
62,5.0,1,1.0,1,1742,1,1,1.0,14,6,167,2,98,6,2.0,2
32,8.0,0,3.0,1,46,2,1,1.0,14,6,485,2,-1,0,0.0,2
68,5.0,2,1.0,1,2027,1,1,1.0,15,6,619,2,92,2,3.0,2
37,6.0,1,3.0,1,3221,1,1,1.0,15,6,379,2,376,13,2.0,2
27,1.0,0,3.0,1,1720,1,1,1.0,15,6,910,1,224,3,3.0,2
45,2.0,0,3.0,1,2033,1,1,1.0,15,6,243,5,285,2,3.0,2
64,5.0,1,2.0,1,3189,1,1,2.0,15,6,208,1,-1,0,0.0,2
28,1.0,0,3.0,1,2725,1,1,1.0,16,6,292,1,504,1,1.0,2
38,11.0,2,3.0,1,2946,1,1,1.0,16,6,605,3,-1,0,0.0,2
66,10.0,1,1.0,1,1230,1,1,1.0,16,6,288,6,181,3,3.0,2
30,1.0,0,3.0,1,572,1,1,1.0,17,6,339,3,183,2,3.0,2
39,2.0,0,2.0,1,1435,1,1,1.0,17,6,383,1,296,19,2.0,2
24,2.0,0,2.0,1,403,1,1,0.0,17,6,247,1,-1,0,0.0,2
30,7.0,2,2.0,1,436,2,1,1.0,17,6,1720,1,-1,0,0.0,2
49,2.0,1,3.0,1,1071,1,1,1.0,17,6,169,1,-1,0,0.0,2
34,1.0,1,3.0,1,3301,2,1,1.0,17,6,485,2,227,4,1.0,2
36,6.0,1,2.0,1,1031,1,1,1.0,17,6,282,4,-1,0,0.0,2
46,4.0,1,2.0,1,1723,1,1,1.0,17,6,176,2,52,7,1.0,2
32,2.0,0,3.0,1,705,1,1,1.0,17,6,544,1,-1,0,0.0,2
52,4.0,1,2.0,1,955,1,2,1.0,17,6,301,2,134,4,3.0,2
25,4.0,0,2.0,1,303,1,1,1.0,18,6,252,1,92,1,3.0,2
20,11.0,0,2.0,1,153,1,1,0.0,21,6,100,1,-1,0,0.0,2
57,1.0,2,3.0,1,3287,1,1,1.0,22,6,867,1,84,3,3.0,2
32,6.0,0,2.0,1,131,2,1,1.0,22,6,522,1,183,2,3.0,2
64,5.0,2,1.0,1,109,1,1,1.0,23,6,706,1,225,2,3.0,2
33,1.0,0,3.0,1,224,1,1,1.0,23,6,342,2,107,2,3.0,2
30,4.0,0,2.0,1,315,1,1,1.0,23,6,1407,1,-1,0,0.0,2
36,1.0,0,3.0,1,538,1,1,1.0,23,6,339,1,183,5,3.0,2
59,1.0,1,3.0,1,5397,1,1,1.0,23,6,671,3,-1,0,0.0,2
25,11.0,0,2.0,1,1957,1,1,1.0,24,6,1207,4,385,1,1.0,2
43,7.0,1,2.0,1,774,1,1,1.0,24,6,482,1,91,2,3.0,2
37,8.0,0,3.0,1,1188,1,1,1.0,24,6,310,1,-1,0,0.0,2
49,1.0,1,3.0,1,1167,2,2,1.0,25,6,213,6,150,8,1.0,2
42,2.0,2,3.0,1,2611,2,1,1.0,25,6,300,1,389,3,1.0,2
27,4.0,0,2.0,1,3145,1,1,1.0,25,6,374,1,179,2,3.0,2
29,2.0,0,2.0,1,825,1,1,1.0,25,6,472,2,-1,0,0.0,2
37,2.0,1,3.0,1,122,1,1,1.0,25,6,266,2,318,3,2.0,2
47,1.0,0,3.0,1,334,2,1,1.0,28,6,614,3,94,9,3.0,2
38,1.0,0,3.0,1,623,1,1,1.0,28,6,297,4,144,4,2.0,2
48,1.0,0,3.0,1,86,1,1,1.0,28,6,281,3,186,6,2.0,2
55,10.0,2,1.0,1,976,1,1,1.0,28,6,345,1,94,3,2.0,2
39,2.0,0,3.0,1,393,1,1,1.0,28,6,325,1,94,1,3.0,2
49,6.0,0,2.0,1,293,1,1,1.0,28,6,452,1,-1,0,0.0,2
26,1.0,0,3.0,1,222,1,1,1.0,28,6,247,1,63,2,3.0,2
68,5.0,2,1.0,1,476,1,1,2.0,28,6,363,1,-1,0,0.0,2
45,1.0,1,0.0,1,2724,1,1,1.0,28,6,359,2,182,1,3.0,2
67,5.0,1,1.0,1,2391,1,1,1.0,28,6,737,6,186,10,2.0,2
22,10.0,0,2.0,1,1796,1,1,1.0,28,6,369,3,-1,0,0.0,2
60,5.0,1,2.0,1,11,1,1,1.0,29,6,265,1,586,2,1.0,2
31,4.0,0,2.0,1,54,2,1,1.0,29,6,401,1,-1,0,0.0,2
58,4.0,1,1.0,1,3109,1,1,1.0,29,6,295,1,287,4,3.0,2
41,6.0,1,2.0,1,3126,2,1,1.0,29,6,222,1,91,7,1.0,2
23,7.0,0,2.0,1,488,1,1,1.0,29,6,205,1,91,3,3.0,2
35,9.0,1,2.0,1,978,1,1,1.0,29,6,660,2,182,6,3.0,2
33,1.0,0,3.0,1,718,2,1,1.0,29,6,271,1,84,3,3.0,2
33,1.0,0,3.0,1,3143,1,1,1.0,29,6,421,2,-1,0,0.0,2
32,2.0,2,3.0,1,3255,1,1,1.0,29,6,167,2,-1,0,0.0,2
32,11.0,0,3.0,1,64,1,1,1.0,30,6,598,4,105,5,1.0,2
48,6.0,0,2.0,1,1544,2,1,2.0,30,6,263,1,450,2,1.0,2
41,6.0,0,2.0,1,985,2,1,1.0,30,6,274,2,391,11,3.0,2
43,1.0,0,3.0,1,0,1,1,1.0,30,6,275,2,296,1,1.0,2
32,2.0,0,3.0,1,4071,1,1,1.0,30,6,319,2,-1,0,0.0,2
21,11.0,0,2.0,1,2488,1,1,1.0,30,6,258,6,169,3,3.0,2
74,5.0,2,1.0,1,29080,1,1,1.0,30,6,301,5,93,4,2.0,2
32,1.0,0,3.0,1,12569,1,1,1.0,1,7,561,2,295,2,3.0,2
63,5.0,1,2.0,1,2896,1,1,1.0,1,7,304,1,119,2,3.0,2
53,7.0,2,2.0,1,36,2,2,0.0,2,7,25,1,417,1,3.0,2
28,11.0,0,2.0,1,196,1,1,1.0,2,7,423,3,-1,0,0.0,2
31,7.0,0,2.0,1,1027,1,1,1.0,2,7,217,3,-1,0,0.0,2
43,2.0,2,0.0,1,4389,1,1,2.0,2,7,632,2,85,1,3.0,2
26,4.0,0,2.0,1,463,1,2,1.0,2,7,248,2,-1,0,0.0,2
31,11.0,0,2.0,1,3511,1,1,1.0,2,7,667,1,-1,0,0.0,2
39,1.0,2,3.0,1,224,1,1,1.0,2,7,194,2,88,1,3.0,2
28,7.0,0,2.0,1,198,1,1,1.0,5,7,128,2,-1,0,0.0,2
30,2.0,0,3.0,1,0,2,1,1.0,5,7,140,1,424,8,3.0,2
24,6.0,0,3.0,1,674,2,1,1.0,6,7,267,1,-1,0,0.0,2
32,1.0,0,3.0,1,623,1,1,1.0,6,7,335,3,194,2,1.0,2
46,1.0,2,3.0,1,558,1,1,1.0,6,7,319,1,-1,0,0.0,2
60,2.0,1,2.0,1,259,1,1,1.0,6,7,396,1,386,2,3.0,2
37,2.0,1,2.0,1,432,2,1,1.0,6,7,386,3,776,55,1.0,2
48,1.0,0,3.0,1,159,1,1,2.0,7,7,229,1,251,6,3.0,2
52,7.0,1,2.0,1,657,1,1,2.0,7,7,398,2,460,2,1.0,2
29,1.0,0,3.0,1,1808,1,1,1.0,7,7,273,2,433,1,3.0,2
71,5.0,2,0.0,1,392,1,1,2.0,7,7,276,2,-1,0,0.0,2
47,1.0,0,3.0,1,6651,1,1,1.0,8,7,229,1,412,2,1.0,2
70,5.0,1,1.0,1,2795,1,1,1.0,8,7,480,1,181,2,3.0,2
28,1.0,0,3.0,2,1414,2,1,1.0,8,7,294,1,521,1,1.0,2
31,8.0,1,3.0,1,2666,1,1,2.0,8,7,411,2,148,9,2.0,2
80,5.0,1,2.0,1,668,1,1,2.0,8,7,250,1,371,1,3.0,2
29,1.0,0,3.0,1,502,1,1,1.0,8,7,968,1,87,5,1.0,2
23,11.0,0,2.0,1,1809,1,1,1.0,8,7,414,2,-1,0,0.0,2
34,7.0,0,2.0,1,267,1,1,1.0,8,7,449,2,-1,0,0.0,2
69,5.0,1,2.0,1,2473,1,1,1.0,8,7,967,3,-1,0,0.0,2
19,11.0,0,2.0,1,372,1,1,2.0,8,7,444,3,-1,0,0.0,2
35,4.0,0,0.0,1,484,1,1,1.0,8,7,344,1,87,3,1.0,2
38,6.0,1,2.0,1,1767,2,1,1.0,9,7,483,4,239,7,3.0,2
32,2.0,0,0.0,1,491,1,1,1.0,9,7,474,7,-1,0,0.0,2
50,0.0,1,0.0,1,558,1,1,1.0,9,7,464,1,683,6,1.0,2
27,2.0,0,2.0,1,337,1,1,0.0,9,7,23,1,-1,0,0.0,2
53,6.0,0,2.0,1,654,1,1,0.0,10,7,67,1,-1,0,0.0,2
35,8.0,1,3.0,1,2427,1,1,1.0,12,7,210,3,158,7,2.0,2
66,5.0,2,0.0,1,53,1,1,1.0,12,7,562,4,-1,0,0.0,2
43,6.0,0,2.0,1,386,1,1,1.0,12,7,220,3,529,1,1.0,2
30,8.0,0,3.0,1,251,1,1,1.0,12,7,537,1,-1,0,0.0,2
57,5.0,1,2.0,1,1044,1,1,2.0,12,7,567,1,182,3,3.0,2
36,1.0,1,3.0,1,93,1,1,1.0,12,7,262,2,182,7,1.0,2
31,1.0,0,3.0,1,2907,2,1,1.0,12,7,248,1,194,3,1.0,2
47,6.0,0,2.0,1,3696,1,1,1.0,12,7,250,2,181,4,3.0,2
65,5.0,2,2.0,1,828,1,1,1.0,13,7,305,1,-1,0,0.0,2
25,4.0,0,2.0,1,1857,2,1,1.0,13,7,195,2,91,10,3.0,2
33,1.0,0,3.0,1,1962,1,1,1.0,13,7,363,1,181,1,1.0,2
29,8.0,0,3.0,1,1579,1,1,1.0,13,7,178,1,181,4,3.0,2
79,5.0,2,1.0,1,2787,1,1,2.0,13,7,617,1,377,1,3.0,2
24,11.0,0,2.0,1,1123,1,1,1.0,13,7,475,1,412,1,2.0,2
27,2.0,0,2.0,1,643,1,1,1.0,13,7,317,1,-1,0,0.0,2
36,1.0,0,0.0,1,62,1,1,1.0,13,7,311,1,91,2,3.0,2
31,9.0,1,3.0,1,330,1,1,1.0,13,7,309,1,181,3,3.0,2
22,11.0,0,2.0,1,71,1,1,1.0,13,7,337,1,181,2,3.0,2
36,7.0,1,0.0,1,618,1,1,1.0,13,7,360,1,335,2,3.0,2
40,1.0,1,3.0,1,4539,1,1,1.0,13,7,256,3,439,1,1.0,2
31,2.0,1,3.0,1,2166,1,1,1.0,13,7,577,6,182,2,3.0,2
26,4.0,0,2.0,1,2007,1,1,1.0,13,7,272,3,182,2,3.0,2
51,1.0,1,3.0,1,3463,1,2,1.0,13,7,371,2,166,3,2.0,2
70,5.0,2,1.0,1,482,1,1,2.0,14,7,413,1,181,3,3.0,2
24,11.0,0,1.0,1,1235,1,1,1.0,14,7,334,4,93,6,2.0,2
23,11.0,0,2.0,1,1298,1,1,1.0,14,7,603,1,-1,0,0.0,2
41,2.0,0,2.0,1,5329,1,1,1.0,14,7,397,2,-1,0,0.0,2
53,2.0,1,1.0,1,6181,1,1,1.0,14,7,817,2,209,3,2.0,2
86,5.0,1,1.0,1,1255,1,1,2.0,14,7,247,1,180,3,3.0,2
27,11.0,0,0.0,1,132,1,1,1.0,14,7,276,1,-1,0,0.0,2
34,2.0,0,3.0,1,2733,1,1,1.0,14,7,604,1,-1,0,0.0,2
68,5.0,2,2.0,1,4189,1,1,2.0,14,7,897,2,-1,0,0.0,2
35,1.0,1,2.0,1,724,2,1,1.0,14,7,287,2,415,1,1.0,2
28,11.0,0,2.0,1,205,1,1,1.0,14,7,87,3,184,2,2.0,2
66,5.0,1,2.0,1,154,1,1,1.0,15,7,268,5,181,2,1.0,2
30,1.0,0,3.0,1,232,1,1,1.0,15,7,219,1,91,1,3.0,2
60,5.0,2,3.0,1,979,2,1,1.0,15,7,346,1,181,4,3.0,2
46,6.0,1,2.0,1,5021,1,1,1.0,15,7,957,1,182,1,3.0,2
47,6.0,1,2.0,1,3676,1,1,1.0,15,7,415,2,342,1,2.0,2
31,2.0,0,2.0,1,2544,1,1,1.0,15,7,252,1,184,3,3.0,2
68,5.0,1,2.0,1,2469,2,1,2.0,15,7,552,2,-1,0,0.0,2
63,4.0,1,2.0,1,180,1,1,1.0,15,7,390,2,182,5,3.0,2
42,9.0,1,2.0,1,1289,1,1,1.0,15,7,250,4,415,2,1.0,2
29,11.0,0,2.0,1,658,1,1,1.0,15,7,198,2,244,4,2.0,2
61,5.0,1,2.0,1,938,1,1,1.0,15,7,392,2,183,3,3.0,2
35,7.0,1,2.0,1,2918,1,2,1.0,16,7,815,2,407,3,3.0,2
43,9.0,1,3.0,1,0,1,1,1.0,16,7,745,1,281,1,1.0,2
64,5.0,1,2.0,1,588,1,1,1.0,16,7,574,1,179,3,3.0,2
22,11.0,0,1.0,1,423,1,1,1.0,16,7,316,1,179,10,3.0,2
49,4.0,1,2.0,1,1946,1,1,1.0,16,7,486,1,-1,0,0.0,2
19,11.0,0,2.0,1,302,1,1,1.0,16,7,205,1,-1,0,0.0,2
31,1.0,2,3.0,1,414,1,2,1.0,16,7,241,1,-1,0,0.0,2
37,1.0,1,3.0,1,0,1,1,1.0,16,7,268,2,182,3,3.0,2
48,9.0,1,2.0,1,817,1,1,1.0,16,7,806,3,183,5,3.0,2
33,2.0,1,2.0,1,183,1,1,1.0,16,7,457,2,182,3,2.0,2
39,4.0,1,2.0,1,2467,1,1,1.0,19,7,207,2,276,3,2.0,2
34,2.0,1,2.0,1,806,1,1,1.0,19,7,253,3,458,1,3.0,2
46,2.0,1,2.0,1,9299,1,1,1.0,19,7,1148,1,276,2,2.0,2
42,1.0,1,0.0,1,1519,1,1,1.0,19,7,268,1,-1,0,0.0,2
60,6.0,1,0.0,1,478,1,1,1.0,19,7,173,2,311,8,1.0,2
36,1.0,2,3.0,1,1057,1,1,1.0,19,7,230,2,164,2,1.0,2
32,3.0,1,3.0,1,762,1,1,1.0,19,7,187,11,-1,0,0.0,2
45,1.0,1,3.0,1,31472,1,1,1.0,19,7,568,7,-1,0,0.0,2
44,1.0,0,3.0,1,1090,1,1,1.0,19,7,204,4,532,2,2.0,2
57,5.0,1,2.0,1,3738,2,1,1.0,20,7,178,2,92,8,1.0,2
29,6.0,0,2.0,1,1277,1,1,1.0,20,7,165,2,481,1,3.0,2
31,9.0,2,3.0,1,756,1,1,1.0,20,7,355,2,-1,0,0.0,2
54,4.0,1,2.0,1,1636,1,1,2.0,20,7,1008,2,-1,0,0.0,2
49,1.0,2,3.0,1,300,1,1,1.0,21,7,316,1,-1,0,0.0,2
35,6.0,0,2.0,1,321,1,1,1.0,21,7,143,1,412,3,2.0,2
24,11.0,0,2.0,1,1234,1,1,1.0,21,7,314,1,156,2,3.0,2
24,6.0,0,2.0,1,1295,1,1,1.0,22,7,355,2,92,1,3.0,2
43,1.0,1,3.0,1,839,1,1,1.0,22,7,942,1,-1,0,0.0,2
34,9.0,0,3.0,1,1974,1,1,1.0,22,7,355,1,342,3,3.0,2
60,9.0,1,1.0,1,0,1,1,1.0,22,7,1193,1,412,1,2.0,2
27,6.0,1,3.0,1,2855,1,1,1.0,22,7,138,2,178,4,3.0,2
54,1.0,2,3.0,1,5475,1,1,1.0,22,7,321,4,-1,0,0.0,2
38,1.0,1,3.0,1,536,2,1,1.0,22,7,248,1,-1,0,0.0,2
34,2.0,0,2.0,1,1279,2,1,1.0,22,7,174,2,160,8,2.0,2
93,5.0,1,0.0,1,775,1,1,1.0,22,7,860,2,177,7,3.0,2
36,1.0,1,3.0,1,203,1,1,1.0,23,7,608,3,179,2,3.0,2
33,6.0,0,3.0,1,146,1,1,1.0,23,7,351,3,-1,0,0.0,2
37,2.0,0,3.0,1,0,2,1,1.0,23,7,366,6,-1,0,0.0,2
35,1.0,1,3.0,1,4124,2,1,1.0,23,7,350,2,445,7,2.0,2
41,6.0,1,2.0,1,14968,1,1,1.0,23,7,1360,4,-1,0,0.0,2
36,2.0,2,2.0,1,1451,2,1,1.0,23,7,192,4,93,17,2.0,2
30,11.0,0,3.0,1,3026,1,1,1.0,23,7,251,1,535,1,1.0,2
41,2.0,0,3.0,1,431,1,1,1.0,23,7,196,1,88,5,1.0,2
29,1.0,0,3.0,1,985,2,1,1.0,23,7,396,2,-1,0,0.0,2
82,5.0,1,1.0,1,243,1,1,1.0,26,7,275,1,180,2,3.0,2
56,5.0,1,2.0,1,393,1,2,1.0,26,7,183,1,221,2,1.0,2
37,2.0,1,2.0,1,1707,2,1,1.0,26,7,546,2,784,3,1.0,2
46,6.0,1,0.0,1,5511,1,1,1.0,26,7,414,2,389,1,3.0,2
44,8.0,2,2.0,1,8,1,1,1.0,26,7,423,4,-1,0,0.0,2
61,8.0,1,3.0,1,10861,1,1,1.0,26,7,336,2,259,3,3.0,2
23,11.0,0,2.0,1,794,1,1,1.0,26,7,607,3,171,3,2.0,2
69,5.0,1,2.0,1,0,1,1,1.0,27,7,666,1,90,4,3.0,2
33,7.0,0,0.0,1,2297,1,1,1.0,27,7,527,1,-1,0,0.0,2
33,1.0,0,3.0,1,373,1,2,1.0,27,7,267,1,180,4,1.0,2
23,1.0,0,3.0,1,1807,1,1,1.0,27,7,606,1,-1,0,0.0,2
45,2.0,1,2.0,1,2776,2,1,1.0,27,7,287,2,181,1,3.0,2
61,5.0,1,2.0,1,1058,1,1,1.0,27,7,218,2,91,3,3.0,2
46,2.0,1,0.0,1,3308,1,1,1.0,28,7,219,2,-1,0,0.0,2
40,6.0,1,2.0,1,0,1,1,1.0,28,7,496,2,182,11,3.0,2
55,2.0,1,3.0,1,1320,1,1,1.0,28,7,340,1,91,2,3.0,2
39,9.0,1,1.0,1,7005,2,1,1.0,28,7,429,2,184,3,3.0,2
82,10.0,2,1.0,1,1381,1,1,1.0,28,7,844,5,181,4,1.0,2
27,2.0,0,2.0,1,204,1,1,1.0,28,7,471,2,-1,0,0.0,2
26,2.0,1,2.0,1,267,2,1,1.0,28,7,817,2,-1,0,0.0,2
22,9.0,0,3.0,1,993,1,1,1.0,28,7,115,3,93,1,2.0,2
27,11.0,0,3.0,1,311,1,1,1.0,28,7,462,1,148,4,3.0,2
53,4.0,1,1.0,1,306,1,1,1.0,28,7,388,3,181,1,3.0,2
54,1.0,1,3.0,1,752,1,1,2.0,29,7,211,5,491,4,2.0,2
64,5.0,1,2.0,1,1574,1,1,2.0,29,7,301,3,-1,0,0.0,2
57,2.0,1,3.0,1,1181,1,1,1.0,29,7,169,2,182,2,3.0,2
31,1.0,0,3.0,1,1761,2,1,2.0,29,7,332,3,440,3,1.0,2
61,6.0,1,0.0,1,4629,2,1,1.0,29,7,349,3,183,2,3.0,2
35,9.0,0,3.0,1,154,1,1,1.0,29,7,200,4,181,2,1.0,2
77,5.0,1,2.0,1,4112,1,1,2.0,29,7,426,1,184,3,3.0,2
36,7.0,1,2.0,1,11650,2,1,2.0,29,7,268,1,-1,0,0.0,2
32,1.0,1,3.0,1,6138,1,1,1.0,29,7,519,2,90,9,1.0,2
25,7.0,0,0.0,1,2022,1,1,1.0,29,7,276,8,97,12,2.0,2
61,1.0,1,0.0,1,264,1,1,2.0,29,7,270,1,178,1,3.0,2
69,5.0,0,3.0,1,2144,1,1,1.0,29,7,417,1,184,4,3.0,2
69,2.0,1,3.0,1,482,1,1,1.0,29,7,478,1,267,1,1.0,2
34,6.0,1,3.0,1,0,1,1,1.0,30,7,292,1,183,2,3.0,2
71,2.0,1,2.0,1,3020,1,1,2.0,30,7,304,1,270,3,1.0,2
45,1.0,0,3.0,1,4831,1,1,1.0,30,7,852,3,182,11,3.0,2
64,5.0,1,1.0,1,12067,1,1,2.0,30,7,367,2,92,2,3.0,2
35,2.0,0,2.0,1,1227,1,1,1.0,30,7,1005,5,134,10,3.0,2
22,11.0,0,0.0,1,1232,1,1,1.0,30,7,283,1,430,2,2.0,2
34,1.0,0,3.0,1,275,1,1,1.0,2,8,196,2,455,23,2.0,2
34,1.0,1,2.0,1,369,1,1,1.0,2,8,868,3,342,4,1.0,2
55,2.0,1,0.0,1,240,2,1,1.0,2,8,108,3,277,1,3.0,2
53,6.0,0,2.0,1,2398,2,1,1.0,2,8,317,1,180,2,1.0,2
63,1.0,1,3.0,1,2785,1,1,1.0,2,8,341,2,392,3,3.0,2
37,1.0,0,3.0,1,62,2,1,1.0,2,8,428,2,272,8,3.0,2
29,11.0,0,2.0,1,1377,2,1,1.0,3,8,248,1,446,2,3.0,2
29,11.0,0,3.0,1,163,1,1,1.0,3,8,249,1,-1,0,0.0,2
38,1.0,1,3.0,1,1199,1,1,1.0,3,8,482,1,-1,0,0.0,2
62,5.0,1,2.0,1,569,1,1,1.0,3,8,187,2,180,6,3.0,2
34,2.0,1,2.0,1,0,2,1,1.0,3,8,261,1,470,2,1.0,2
56,7.0,1,2.0,1,1989,1,1,1.0,3,8,279,4,181,4,3.0,2
48,10.0,0,1.0,1,46,1,1,1.0,3,8,113,2,180,1,1.0,2
42,1.0,1,3.0,1,372,2,1,1.0,3,8,654,2,-1,0,0.0,2
68,5.0,1,3.0,1,2812,1,1,1.0,3,8,392,4,181,3,3.0,2
60,10.0,1,2.0,1,0,1,1,2.0,3,8,676,2,181,5,1.0,2
34,6.0,1,3.0,1,69,1,2,1.0,3,8,263,3,251,3,3.0,2
43,4.0,1,1.0,1,2952,1,1,1.0,3,8,417,2,95,1,2.0,2
62,5.0,1,2.0,1,569,1,1,1.0,4,8,288,1,1,8,3.0,2
68,5.0,1,3.0,1,2812,1,1,1.0,4,8,651,1,1,7,3.0,2
38,1.0,1,3.0,1,1199,1,1,1.0,4,8,178,1,1,1,3.0,2
63,3.0,1,2.0,1,3904,1,1,2.0,4,8,250,2,187,2,3.0,2
48,6.0,1,2.0,1,156,1,1,1.0,4,8,291,1,-1,0,0.0,2
30,7.0,0,3.0,1,1788,1,1,1.0,4,8,288,1,181,2,1.0,2
45,6.0,1,2.0,1,205,1,1,1.0,4,8,180,1,92,3,3.0,2
59,9.0,1,2.0,1,1625,1,1,1.0,4,8,198,1,180,2,3.0,2
38,1.0,1,3.0,1,238,1,1,1.0,4,8,139,1,92,3,1.0,2
49,4.0,1,2.0,1,1730,2,1,1.0,4,8,605,2,92,4,3.0,2
30,10.0,0,3.0,1,19,1,1,1.0,4,8,139,1,92,5,3.0,2
35,9.0,0,3.0,1,415,1,1,1.0,4,8,462,1,92,4,3.0,2
32,1.0,1,3.0,1,1812,1,1,1.0,4,8,296,1,182,4,2.0,2
93,5.0,1,0.0,1,775,1,1,1.0,4,8,476,2,13,9,3.0,2
30,6.0,0,2.0,1,3528,1,1,1.0,4,8,250,1,92,2,1.0,2
33,2.0,1,2.0,1,180,1,1,1.0,4,8,561,1,435,3,1.0,2
48,10.0,0,1.0,1,46,1,1,1.0,4,8,118,1,1,3,3.0,2
38,7.0,1,2.0,1,4017,1,1,1.0,4,8,470,1,96,3,3.0,2
34,6.0,1,3.0,1,69,1,2,1.0,4,8,120,3,1,6,3.0,2
42,1.0,1,3.0,1,372,2,1,1.0,4,8,153,3,1,2,3.0,2
36,1.0,1,3.0,1,1133,2,1,1.0,4,8,293,1,181,2,2.0,2
34,2.0,1,2.0,1,0,2,1,1.0,5,8,231,2,2,3,3.0,2
34,6.0,1,3.0,1,79,2,1,1.0,5,8,203,1,92,5,3.0,2
29,1.0,0,3.0,1,437,1,1,1.0,5,8,504,1,92,1,3.0,2
38,2.0,1,2.0,1,318,1,1,1.0,5,8,274,1,182,6,3.0,2
41,2.0,0,3.0,1,1646,2,1,1.0,5,8,172,3,92,8,3.0,2
45,4.0,0,2.0,1,0,1,1,1.0,5,8,374,2,472,1,3.0,2
57,2.0,2,2.0,1,470,1,1,1.0,5,8,480,3,-1,0,0.0,2
53,1.0,1,3.0,1,3591,2,1,1.0,5,8,306,2,181,2,2.0,2
56,1.0,2,3.0,1,2037,1,1,1.0,5,8,318,1,91,6,1.0,2
36,7.0,1,2.0,1,394,1,1,1.0,5,8,324,1,-1,0,0.0,2
33,2.0,0,2.0,1,2979,1,1,1.0,5,8,326,2,437,1,1.0,2
41,1.0,1,3.0,1,1092,1,1,1.0,5,8,736,1,-1,0,0.0,2
34,6.0,2,2.0,1,661,2,1,1.0,5,8,245,2,183,10,1.0,2
29,10.0,0,3.0,1,2196,1,1,1.0,5,8,215,1,-1,0,0.0,2
34,1.0,0,3.0,1,417,2,1,1.0,5,8,270,1,174,15,1.0,2
21,3.0,0,3.0,1,2077,1,1,1.0,5,8,323,1,-1,0,0.0,2
27,8.0,0,3.0,1,347,1,1,1.0,6,8,385,4,-1,0,0.0,2
37,1.0,1,3.0,1,2283,1,1,1.0,6,8,303,2,92,4,3.0,2
33,11.0,1,2.0,1,1536,1,1,1.0,6,8,258,2,178,4,3.0,2
45,1.0,1,2.0,1,446,1,1,1.0,6,8,304,3,-1,0,0.0,2
61,4.0,1,1.0,1,5,1,1,1.0,6,8,562,2,94,3,3.0,2
27,2.0,0,3.0,1,401,1,1,1.0,6,8,218,3,93,2,3.0,2
22,11.0,0,2.0,1,216,1,1,1.0,6,8,178,1,179,2,3.0,2
37,1.0,1,2.0,1,565,1,1,1.0,6,8,174,1,93,3,1.0,2
45,6.0,1,2.0,1,476,1,1,1.0,6,8,356,1,364,1,2.0,2
35,6.0,0,2.0,1,-32,1,2,1.0,6,8,366,2,178,9,3.0,2
28,4.0,0,2.0,1,1348,2,1,1.0,6,8,221,2,-1,0,0.0,2
31,4.0,0,2.0,1,228,1,1,1.0,6,8,744,1,88,4,2.0,2
62,1.0,1,3.0,1,1859,1,1,2.0,6,8,245,3,-1,0,0.0,2
47,1.0,1,3.0,1,2306,1,1,2.0,6,8,239,4,-1,0,0.0,2
57,6.0,1,0.0,1,2038,1,1,1.0,9,8,628,1,182,2,1.0,2
60,2.0,1,2.0,1,824,2,1,1.0,9,8,265,1,181,8,3.0,2
31,4.0,1,2.0,1,0,2,1,0.0,10,8,97,1,782,1,2.0,2
25,11.0,0,2.0,1,348,1,1,1.0,10,8,245,1,-1,0,0.0,2
19,11.0,0,0.0,1,108,1,1,1.0,10,8,168,1,182,2,3.0,2
40,4.0,1,2.0,1,1515,2,1,1.0,10,8,503,1,-1,0,0.0,2
44,3.0,1,3.0,1,121,1,1,1.0,10,8,412,1,-1,0,0.0,2
33,1.0,1,3.0,1,1514,1,1,1.0,10,8,447,1,728,2,1.0,2
53,9.0,1,2.0,1,94,1,1,1.0,10,8,493,1,181,14,3.0,2
32,2.0,1,2.0,1,473,1,2,1.0,10,8,1064,1,95,3,3.0,2
30,2.0,0,3.0,1,2325,1,1,1.0,10,8,263,1,127,7,1.0,2
36,11.0,0,0.0,1,417,1,1,1.0,10,8,304,1,181,1,3.0,2
56,2.0,2,2.0,1,3450,1,1,1.0,10,8,507,1,181,2,3.0,2
38,3.0,0,2.0,1,2543,1,1,1.0,10,8,223,1,414,4,1.0,2
22,8.0,0,2.0,1,2138,1,2,1.0,10,8,164,1,109,2,2.0,2
34,2.0,0,2.0,1,2085,1,1,1.0,10,8,356,3,182,2,3.0,2
29,6.0,0,2.0,1,464,1,1,1.0,10,8,317,2,518,1,1.0,2
61,5.0,1,2.0,1,1853,1,1,2.0,10,8,520,1,181,2,3.0,2
62,4.0,1,2.0,1,272,1,1,1.0,11,8,146,1,286,2,1.0,2
24,11.0,0,2.0,1,1925,1,1,1.0,11,8,1363,1,-1,0,0.0,2
65,3.0,1,3.0,1,2331,1,1,2.0,11,8,425,1,183,2,3.0,2
70,5.0,1,1.0,1,324,1,1,1.0,11,8,632,1,308,6,2.0,2
60,2.0,1,2.0,1,116,1,1,1.0,11,8,329,2,181,8,3.0,2
30,11.0,0,2.0,1,1779,1,1,1.0,11,8,233,1,433,1,3.0,2
51,1.0,1,3.0,1,346,1,1,1.0,11,8,237,1,180,6,3.0,2
